tag.number.full,DT,Location,Type,Num_Detect,Date,Species,Gender,Length,Time,sponser,name,school,school_class,Location2,Name,LAT,LONG,color
900_228000637930,2021-04-21T06:49:53Z,J2,HA,1								,4/20/21,A,M,26,22:17:00,Lynne Carreiro,Mike,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637930,2021-04-21T06:51:20Z,J3,HA,642								,4/20/21,A,M,26,22:17:00,Lynne Carreiro,Mike,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637930,2021-04-21T06:51:21Z,J3,HA,1								,4/20/21,A,M,26,22:17:00,Lynne Carreiro,Mike,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637930,2021-04-21T06:51:37Z,J4,HA,6623								,4/20/21,A,M,26,22:17:00,Lynne Carreiro,Mike,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637930,2021-04-21T06:51:38Z,J4,HA,1								,4/20/21,A,M,26,22:17:00,Lynne Carreiro,Mike,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637931,2021-04-21T03:51:52Z,A5,HA,94,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637931,2021-04-21T03:52:44Z,A6,HA,3091,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637931,2021-04-21T05:29:23Z,J1,HA,830								,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637931,2021-04-21T05:31:35Z,J2,HA,165								,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637931,2021-04-21T05:31:38Z,J2,HA,1								,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637931,2021-04-21T05:33:03Z,J3,HA,131								,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637931,2021-04-21T05:33:42Z,J4,HA,149								,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637931,2021-04-21T21:39:09Z,D1,HA,676,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637931,2021-04-21T21:39:15Z,D1,HA,28,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637931,2021-04-21T21:42:04Z,D1,HA,888,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637931,2021-04-21T22:06:37Z,D1,HA,2210,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637931,2021-04-21T22:10:39Z,D2,HA,262,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637931,2021-05-17T18:02:48Z,D2,HA,1067,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637931,2021-05-17T18:04:28Z,D2,HA,558,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637931,2021-05-17T18:12:43Z,D1,HA,31,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637931,2021-05-17T18:13:02Z,D1,HA,1,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637931,2021-05-17T18:16:22Z,D1,HA,1143,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637931,2021-05-18T08:53:20Z,J4,HA,51064,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637931,2021-05-18T08:53:29Z,J3,HA,51194,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637931,2021-05-18T08:53:47Z,J2,HA,51626,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637931,2021-05-18T08:53:55Z,J1,HA,51924,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637931,2021-05-18T08:53:57Z,J1,HA,4,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637931,2021-05-18T08:53:58Z,J1,HA,1,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637931,2021-05-18T08:53:59Z,J1,HA,1,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637931,2021-05-18T08:54:14Z,J1,HA,37,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637931,2021-05-18T09:35:47Z,A5,HA,1194,4/20/21,A,F,29.5,22:19:00,Pat Koughan,Mickey,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637932,2021-04-21T02:25:15Z,A5,HA,67,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637932,2021-04-22T00:10:43Z,J1,HA,2520								,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637932,2021-04-22T00:10:47Z,J1,HA,5								,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637932,2021-04-22T00:10:48Z,J1,HA,1								,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637932,2021-04-22T00:10:51Z,J1,HA,4								,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637932,2021-04-22T00:11:20Z,J2,HA,2585								,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637932,2021-04-22T00:11:21Z,J2,HA,1								,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637932,2021-04-22T00:12:58Z,J3,HA,1								,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637932,2021-04-22T00:12:58Z,J3,HA,2692								,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637932,2021-04-22T00:13:09Z,J4,HA,2690								,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637932,2021-04-22T00:13:11Z,J4,HA,1								,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637932,2021-05-17T19:35:31Z,D2,HA,4119,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-17T19:36:26Z,D2,HA,297,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-17T19:36:32Z,D2,HA,23,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-17T19:36:55Z,D2,HA,102,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-17T19:37:00Z,D2,HA,11,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-17T19:37:40Z,D2,HA,213,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T00:54:11Z,D2,HA,3352,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T00:57:50Z,D2,HA,1236,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:17:02Z,D2,HA,1072,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:17:04Z,D2,HA,10,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:17:10Z,D2,HA,28,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:17:11Z,D2,HA,6,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:17:16Z,D2,HA,17,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:17:18Z,D2,HA,10,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:17:22Z,D2,HA,16,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:17:26Z,D2,HA,9,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:17:41Z,D2,HA,27,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:18:43Z,D2,HA,352,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:18:59Z,D2,HA,15,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:20:24Z,D2,HA,493,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:20:44Z,D2,HA,78,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:21:17Z,D2,HA,24,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:21:19Z,D2,HA,7,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:21:24Z,D2,HA,8,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:21:38Z,D2,HA,12,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:21:49Z,D2,HA,59,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:22:35Z,D2,HA,201,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:22:47Z,D2,HA,8,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:23:03Z,D2,HA,25,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:23:28Z,D2,HA,86,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:23:40Z,D2,HA,9,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:23:43Z,D2,HA,16,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:24:09Z,D2,HA,151,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:24:22Z,D2,HA,12,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:25:16Z,D2,HA,267,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:25:26Z,D2,HA,10,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:27:06Z,D2,HA,527,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:27:21Z,D2,HA,25,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:28:51Z,D2,HA,480,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:29:33Z,D2,HA,179,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T04:31:00Z,D2,HA,473,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:04:47Z,D2,HA,7410,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:05:34Z,D2,HA,269,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:06:00Z,D2,HA,149,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:07:15Z,D2,HA,436,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:07:21Z,D2,HA,33,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:08:05Z,D2,HA,171,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:08:08Z,D2,HA,14,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:08:18Z,D2,HA,23,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:08:23Z,D2,HA,28,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:08:26Z,D2,HA,10,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:09:32Z,D2,HA,358,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:11:16Z,D2,HA,511,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T07:12:36Z,D2,HA,420,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T08:33:03Z,D2,HA,1123,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T08:33:09Z,D2,HA,32,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T08:33:11Z,D2,HA,7,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T08:34:11Z,D2,HA,174,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:20:31Z,D2,HA,6,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:25:19Z,D2,HA,3,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:25:24Z,D2,HA,3,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:25:26Z,D2,HA,0,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:32:36Z,D2,HA,1035,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:35:30Z,D2,HA,990,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:36:42Z,D2,HA,384,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:36:44Z,D2,HA,8,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:40:17Z,D2,HA,631,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:41:52Z,D2,HA,4,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:42:23Z,D2,HA,156,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:42:27Z,D2,HA,2,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:42:28Z,D2,HA,3,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:45:55Z,D2,HA,1176,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:46:19Z,D2,HA,114,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:51:56Z,D2,HA,1920,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:52:07Z,D2,HA,51,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T17:54:09Z,D2,HA,633,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T20:26:38Z,D2,HA,52,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T20:26:42Z,D2,HA,5,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T20:26:47Z,D2,HA,1,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T20:26:55Z,D2,HA,3,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T20:38:51Z,D2,HA,15,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T20:39:04Z,D2,HA,65,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-18T20:47:20Z,D1,HA,1833,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637932,2021-05-20T08:31:20Z,C1,HA,10474,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637932,2021-05-20T08:31:20Z,C1,HA,1,4/20/21,A,M,27.2,22:21:00,Pat Koughan,Muffin,,,13,Flax Pond,41.588033,-70.569088,#31a354
900_228000637933,2021-04-30T01:41:35Z,J1,HA,.								,4/20/21,A,N,26,22:23:00,Pat Koughan,Tweety,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637933,2021-04-30T01:42:38Z,J2,HA,.								,4/20/21,A,N,26,22:23:00,Pat Koughan,Tweety,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637933,2021-04-30T01:43:17Z,J2,HA,92								,4/20/21,A,N,26,22:23:00,Pat Koughan,Tweety,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637933,2021-04-30T01:43:38Z,J2,HA,52								,4/20/21,A,N,26,22:23:00,Pat Koughan,Tweety,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637933,2021-04-30T01:43:43Z,J2,HA,10								,4/20/21,A,N,26,22:23:00,Pat Koughan,Tweety,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637933,2021-04-30T01:45:10Z,J3,HA,.								,4/20/21,A,N,26,22:23:00,Pat Koughan,Tweety,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637933,2021-04-30T01:45:11Z,J3,HA,1								,4/20/21,A,N,26,22:23:00,Pat Koughan,Tweety,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637933,2021-04-30T01:45:23Z,J4,HA,.								,4/20/21,A,N,26,22:23:00,Pat Koughan,Tweety,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637933,2021-04-30T01:45:24Z,J4,HA,1								,4/20/21,A,N,26,22:23:00,Pat Koughan,Tweety,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637933,2021-04-30T01:45:27Z,J4,HA,6								,4/20/21,A,N,26,22:23:00,Pat Koughan,Tweety,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637934,2021-04-30T10:55:35Z,A5,HA,3691,4/20/21,A,M,25.3,22:25:00,Peter Hargraves,Ryanfish,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637934,2021-04-30T11:15:58Z,A6,HA,60839,4/20/21,A,M,25.3,22:25:00,Peter Hargraves,Ryanfish,,,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637934,2021-04-30T13:45:04Z,J1,HA,2419								,4/20/21,A,M,25.3,22:25:00,Peter Hargraves,Ryanfish,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637934,2021-04-30T13:45:30Z,J2,HA,2358								,4/20/21,A,M,25.3,22:25:00,Peter Hargraves,Ryanfish,,,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637934,2021-04-30T13:48:13Z,J3,HA,2580								,4/20/21,A,M,25.3,22:25:00,Peter Hargraves,Ryanfish,,,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637934,2021-04-30T13:49:03Z,J4,HA,2663								,4/20/21,A,M,25.3,22:25:00,Peter Hargraves,Ryanfish,,,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637936,2021-04-21T02:50:50Z,A5,HA,2296,4/20/21,A,M,26.7,22:29:00,Peter Hargraves,Hodenfish,,,3,Dexters 1,41.5855,-70.572629,#3182bd
900_228000637936,2021-04-21T02:51:42Z,A6,HA,4270,4/20/21,A,M,26.7,22:29:00,Peter Hargraves,Hodenfish,,,4,Dexters 2,41.5855,-70.572629,#3182bd
900_228000637936,2021-04-21T03:49:52Z,J1,HA,76								,4/20/21,A,M,26.7,22:29:00,Peter Hargraves,Hodenfish,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637936,2021-04-21T03:50:04Z,J1,HA,26								,4/20/21,A,M,26.7,22:29:00,Peter Hargraves,Hodenfish,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637936,2021-04-21T03:50:07Z,J1,HA,3								,4/20/21,A,M,26.7,22:29:00,Peter Hargraves,Hodenfish,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637936,2021-04-21T03:50:08Z,J1,HA,1								,4/20/21,A,M,26.7,22:29:00,Peter Hargraves,Hodenfish,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637936,2021-04-21T03:50:10Z,J1,HA,1								,4/20/21,A,M,26.7,22:29:00,Peter Hargraves,Hodenfish,,,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
